year,var_name,description,value
2031,Market Services (gdp_r_ms),,5954.089909484509
2032,Market Services (gdp_r_ms),,6354.9063036004745
2024,Real GDP (gdp_r_tot),,158169.6
2025,Real GDP (gdp_r_tot),,166920.7
2026,Real GDP (gdp_r_tot),,166581.6
2027,Real GDP (gdp_r_tot),,185173.6
2028,Real GDP (gdp_r_tot),,203398
2029,Real GDP (gdp_r_tot),,217669.9
2030,Real GDP (gdp_r_tot),,223776
2031,Real GDP (gdp_r_tot),,229706.7
2032,Real GDP (gdp_r_tot),,235732.2
2024,Real GDP (gdp_r_tot),,130842.2
2025,Real GDP (gdp_r_tot),,162358.0266990859
2026,Real GDP (gdp_r_tot),,172684.17344398474
2027,Real GDP (gdp_r_tot),,198585.38376226524
2028,Real GDP (gdp_r_tot),,224613.95253057967
2029,Real GDP (gdp_r_tot),,255425.1825468313
2030,Real GDP (gdp_r_tot),,292167.96042838483
2031,Real GDP (gdp_r_tot),,331952.2628027911
2032,Real GDP (gdp_r_tot),,375771.0361325364
2025,3. GDP deflator,,105.36267021259884
2026,3. GDP deflator,,95.3252378293748
2027,3. GDP deflator,,99.73783140223928
2028,3. GDP deflator,,99.12771613427887
2029,3. GDP deflator,,100.7941487390682
2030,3. GDP deflator,,98.04555114282434
2031,3. GDP deflator,,95.65062666836594
2032,3. GDP deflator,,91.87797678067844
2024,3. GDP deflator,,GDP growth rate
2025,3. GDP deflator,,108.4
2026,3. GDP deflator,,108.51599957200115
2027,3. GDP deflator,,108.37388918991087
2028,3. GDP deflator,,108.62520475951297
2029,3. GDP deflator,,108.76495168739831
2030,3. GDP deflator,,107.88215008830171
2031,3. GDP deflator,,108.53791833540478
2032,3. GDP deflator,,108.10939364078631
2025,Source: gdp_dfl_grp,,117.04848457806594
2026,Source: gdp_dfl_grp,,106.18479742013795
2027,Source: gdp_dfl_grp,,102.57619987617402
2028,Source: gdp_dfl_grp,,99.61928990328154
2029,Source: gdp_dfl_grp,,93.7570820792236
2030,Source: gdp_dfl_grp,,83.4071168968951
2031,Source: gdp_dfl_grp,,75.81702720976817
2032,Source: gdp_dfl_grp,,68.37688392532006
2024,Agriculture (gdp_dfl_a),,0.8583848
2025,Agriculture (gdp_dfl_a),,0.935858
2026,Agriculture (gdp_dfl_a),,0.9378415
2027,Agriculture (gdp_dfl_a),,0.8866573
2028,Agriculture (gdp_dfl_a),,0.8158953
2029,Agriculture (gdp_dfl_a),,0.829305
2030,Agriculture (gdp_dfl_a),,0.7971173
2031,Agriculture (gdp_dfl_a),,0.8119762
2032,Agriculture (gdp_dfl_a),,0.8487041
2024,Agriculture (gdp_dfl_a),,120.48319680105199
2025,Agriculture (gdp_dfl_a),,98.14900121239272
2026,Agriculture (gdp_dfl_a),,96.19822043362987
2027,Agriculture (gdp_dfl_a),,91.91722145391869
2028,Agriculture (gdp_dfl_a),,94.05544925505244
2029,Agriculture (gdp_dfl_a),,92.30800466946866
2030,Agriculture (gdp_dfl_a),,90.92151900674324
2031,Agriculture (gdp_dfl_a),,92.207397941381
2032,Agriculture (gdp_dfl_a),,89.70277743438966
2024,Mining (gdp_dfl_mi),,1.321657
2025,Mining (gdp_dfl_mi),,1.509664
2026,Mining (gdp_dfl_mi),,1.501598
2027,Mining (gdp_dfl_mi),,1.475875
2028,Mining (gdp_dfl_mi),,1.2989
2029,Mining (gdp_dfl_mi),,1.3423
2030,Mining (gdp_dfl_mi),,1.413612
2031,Mining (gdp_dfl_mi),,1.391959
2032,Mining (gdp_dfl_mi),,1.357376
2024,Mining (gdp_dfl_mi),,99.79597514606326
2025,Mining (gdp_dfl_mi),,95.73230412187868
2026,Mining (gdp_dfl_mi),,93.09155954347698
2027,Mining (gdp_dfl_mi),,76.13238234696522
